date,venue_name,race_no,race_type,weather,wind_dir,wind_ms,wave_cm,rank,waku,reg_no,name,motor_no,boat_no,exhibition_time,course_enter,st_timing,race_time,won3,won3_pay,won3_pop,won2,won2_pay,won2_pop,trio,trio_pay,trio_pop,pair,pair_pay,pair_pop
20260916,びわこ,1,予選,曇り,無風,0,1,1,3,4947,間 庭 菜 摘,16,45,6.61,3,0.08,1.49.6,3-1-5,6820,31,3-1,970,2,1-3-5,2140,12,1-3,630,2
20260916,びわこ,1,予選,曇り,無風,0,1,2,1,3797,岩 井 繁,63,32,6.66,1,0.14,1.52.3,3-1-5,6820,31,3-1,970,2,1-3-5,2140,12,1-3,630,2
20260916,びわこ,1,予選,曇り,無風,0,1,3,5,4835,橋 本 明,44,56,6.68,5,0.09,1.53.2,3-1-5,6820,31,3-1,970,2,1-3-5,2140,12,1-3,630,2
20260916,びわこ,1,予選,曇り,無風,0,1,4,6,4607,鶴 田 勇 雄,73,28,6.66,6,0.13,1.54.4,3-1-5,6820,31,3-1,970,2,1-3-5,2140,12,1-3,630,2
20260916,びわこ,1,予選,曇り,無風,0,1,5,2,4116,川 田 正 人,71,14,6.71,2,0.16,,3-1-5,6820,31,3-1,970,2,1-3-5,2140,12,1-3,630,2
20260916,びわこ,1,予選,曇り,無風,0,1,6,4,5170,佐 藤 太 亮,59,73,6.69,4,0.11,,3-1-5,6820,31,3-1,970,2,1-3-5,2140,12,1-3,630,2
20260916,びわこ,2,予選,曇り,南西,1,1,1,2,4486,野 村 誠,36,19,6.60,2,0.24,1.50.4,2-3-5,2400,8,2-3,800,3,2-3-5,1070,5,2-3,510,3
20260916,びわこ,2,予選,曇り,南西,1,1,2,3,3708,岡 部 貴 司,34,40,6.64,3,0.19,1.51.9,2-3-5,2400,8,2-3,800,3,2-3-5,1070,5,2-3,510,3
20260916,びわこ,2,予選,曇り,南西,1,1,3,5,3896,上 田 洋 平,32,47,6.70,5,0.19,1.52.4,2-3-5,2400,8,2-3,800,3,2-3-5,1070,5,2-3,510,3
20260916,びわこ,2,予選,曇り,南西,1,1,4,4,4540,相 原 利 章,24,27,6.65,4,0.18,1.54.2,2-3-5,2400,8,2-3,800,3,2-3-5,1070,5,2-3,510,3
20260916,びわこ,2,予選,曇り,南西,1,1,5,1,4747,山 戸 信 二,64,18,6.65,1,0.27,,2-3-5,2400,8,2-3,800,3,2-3-5,1070,5,2-3,510,3
20260916,びわこ,2,予選,曇り,南西,1,1,6,6,5472,中 川 海 虹,69,64,6.75,6,0.24,,2-3-5,2400,8,2-3,800,3,2-3-5,1070,5,2-3,510,3
